time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg
1786181297.195616,0.005695,0.999972,-0.003825,0.006486,-0.000294,-0.438556,0.743133,-0.036479
1786181297.199784,0.004168,0.999971,-0.003840,0.006495,-0.000293,-0.440270,0.744147,-0.036475
1786181297.205618,0.005835,0.999971,-0.003842,0.006495,-0.000296,-0.440539,0.744139,-0.036816
1786181297.209904,0.004286,0.999972,-0.003837,0.006486,-0.000298,-0.439951,0.743087,-0.037057
1786181297.215595,0.005691,0.999971,-0.003861,0.006486,-0.000325,-0.442680,0.743059,-0.040168
1786181297.219919,0.004324,0.999971,-0.003853,0.006488,-0.000337,-0.441837,0.743309,-0.041478
1786181297.225597,0.005678,0.999971,-0.003856,0.006491,-0.000343,-0.442103,0.743645,-0.042158
1786181297.229752,0.004155,0.999971,-0.003842,0.006491,-0.000336,-0.440505,0.743648,-0.041386
1786181297.235620,0.005868,0.999971,-0.003838,0.006494,-0.000327,-0.440040,0.744009,-0.040298
1786181297.239980,0.004360,0.999972,-0.003830,0.006489,-0.000329,-0.439176,0.743471,-0.040548
1786181297.245711,0.005730,0.999972,-0.003823,0.006480,-0.000335,-0.438395,0.742412,-0.041223
1786181297.249683,0.003972,0.999972,-0.003821,0.006474,-0.000339,-0.438096,0.741678,-0.041692
1786181297.255600,0.005917,0.999972,-0.003804,0.006467,-0.000339,-0.436196,0.740950,-0.041670
1786181297.260028,0.004428,0.999972,-0.003803,0.006467,-0.000334,-0.436119,0.740951,-0.041117
1786181297.265699,0.005671,0.999972,-0.003809,0.006476,-0.000322,-0.436703,0.741995,-0.039725
1786181297.269730,0.004031,0.999972,-0.003806,0.006481,-0.000311,-0.436378,0.742493,-0.038487
1786181297.275602,0.005872,0.999972,-0.003796,0.006471,-0.000317,-0.435219,0.741408,-0.039180
1786181297.279852,0.004250,0.999972,-0.003800,0.006460,-0.000315,-0.435667,0.740109,-0.038899
1786181297.285603,0.005751,0.999972,-0.003805,0.006457,-0.000324,-0.436291,0.739745,-0.039933
1786181297.289911,0.004308,0.999972,-0.003834,0.006466,-0.000326,-0.439644,0.740791,-0.040192
1786181297.295597,0.005686,0.999972,-0.003821,0.006466,-0.000299,-0.438126,0.740810,-0.037053
1786181297.299853,0.004256,0.999972,-0.003816,0.006468,-0.000289,-0.437525,0.741074,-0.036004
1786181297.305596,0.005743,0.999972,-0.003797,0.006468,-0.000271,-0.435304,0.741086,-0.033885
1786181297.309896,0.004300,0.999972,-0.003794,0.006466,-0.000273,-0.434977,0.740818,-0.034134
1786181297.315598,0.005702,0.999972,-0.003796,0.006451,-0.000276,-0.435239,0.739070,-0.034453
1786181297.319795,0.004197,0.999972,-0.003798,0.006451,-0.000283,-0.435438,0.739061,-0.035210
1786181297.325602,0.005806,0.999972,-0.003806,0.006463,-0.000280,-0.436405,0.740476,-0.034850
1786181297.329793,0.004192,0.999972,-0.003794,0.006467,-0.000271,-0.435046,0.740992,-0.033819
1786181297.335596,0.005802,0.999972,-0.003815,0.006477,-0.000261,-0.437420,0.742058,-0.032749
1786181297.339902,0.004306,0.999972,-0.003817,0.006479,-0.000266,-0.437621,0.742313,-0.033265
1786181297.345595,0.005694,0.999972,-0.003828,0.006476,-0.000277,-0.438939,0.741950,-0.034637
1786181297.349831,0.004235,0.999972,-0.003828,0.006469,-0.000280,-0.438875,0.741169,-0.034877
1786181297.355497,0.005667,0.999972,-0.003824,0.006469,-0.000279,-0.438440,0.741164,-0.034862
1786181297.359765,0.004268,0.999972,-0.003821,0.006476,-0.000279,-0.438112,0.741942,-0.034856
1786181297.365596,0.005831,0.999972,-0.003802,0.006476,-0.000267,-0.435865,0.741948,-0.033416
1786181297.370105,0.004509,0.999972,-0.003799,0.006476,-0.000267,-0.435519,0.741945,-0.033404
1786181297.375621,0.005516,0.999972,-0.003798,0.006479,-0.000287,-0.435462,0.742259,-0.035748
1786181297.379607,0.003986,0.999972,-0.003800,0.006476,-0.000289,-0.435645,0.742010,-0.035979
1786181297.385604,0.005996,0.999972,-0.003808,0.006473,-0.000296,-0.436658,0.741634,-0.036692
1786181297.390026,0.004422,0.999972,-0.003817,0.006475,-0.000293,-0.437664,0.741902,-0.036411
1786181297.395622,0.005595,0.999972,-0.003825,0.006484,-0.000296,-0.438604,0.742919,-0.036745
1786181297.399773,0.004151,0.999972,-0.003831,0.006493,-0.000298,-0.439302,0.743927,-0.036995
1786181297.405600,0.005827,0.999972,-0.003837,0.006493,-0.000295,-0.439916,0.743925,-0.036623
1786181297.410098,0.004498,0.999971,-0.003841,0.006493,-0.000302,-0.440405,0.743915,-0.037435
1786181297.415615,0.005517,0.999971,-0.003846,0.006493,-0.000304,-0.440995,0.743908,-0.037756
1786181297.419698,0.004084,0.999972,-0.003841,0.006489,-0.000304,-0.440432,0.743406,-0.037741
1786181297.425621,0.005922,0.999971,-0.003866,0.006485,-0.000310,-0.443239,0.743034,-0.038445
1786181297.430068,0.004447,0.999972,-0.003841,0.006483,-0.000303,-0.440444,0.742765,-0.037616
1786181297.435399,0.005330,0.999971,-0.003852,0.006486,-0.000317,-0.441682,0.743073,-0.039231
1786181297.439921,0.004523,0.999972,-0.003847,0.006486,-0.000308,-0.441044,0.743078,-0.038114
1786181297.445598,0.005676,0.999972,-0.003837,0.006489,-0.000295,-0.439896,0.743431,-0.036715
1786181297.449904,0.004306,0.999972,-0.003822,0.006489,-0.000293,-0.438248,0.743429,-0.036441
1786181297.455595,0.005691,0.999972,-0.003812,0.006483,-0.000287,-0.437106,0.742735,-0.035725
1786181297.459824,0.004229,0.999972,-0.003814,0.006480,-0.000287,-0.437297,0.742473,-0.035711
1786181297.465622,0.005798,0.999972,-0.003816,0.006483,-0.000305,-0.437587,0.742806,-0.037821
1786181297.469712,0.004090,0.999972,-0.003816,0.006483,-0.000307,-0.437525,0.742801,-0.038060
1786181297.475630,0.005918,0.999972,-0.003809,0.006480,-0.000307,-0.436709,0.742435,-0.038041
1786181297.479933,0.004303,0.999972,-0.003813,0.006482,-0.000305,-0.437163,0.742696,-0.037768
1786181297.485615,0.005682,0.999972,-0.003830,0.006491,-0.000314,-0.439167,0.743723,-0.038801
1786181297.489700,0.004085,0.999972,-0.003832,0.006489,-0.000311,-0.439348,0.743472,-0.038538
1786181297.495603,0.005903,0.999972,-0.003840,0.006483,-0.000314,-0.440340,0.742744,-0.038877
1786181297.500075,0.004472,0.999972,-0.003835,0.006485,-0.000321,-0.439734,0.743007,-0.039686
1786181297.505606,0.005531,0.999972,-0.003825,0.006488,-0.000313,-0.438621,0.743348,-0.038660
1786181297.509880,0.004274,0.999972,-0.003825,0.006493,-0.000310,-0.438550,0.743868,-0.038391
1786181297.515600,0.005720,0.999971,-0.003836,0.006502,-0.000304,-0.439847,0.744916,-0.037685
1786181297.519860,0.004260,0.999971,-0.003845,0.006506,-0.000308,-0.440826,0.745428,-0.038198
1786181297.525597,0.005737,0.999971,-0.003835,0.006497,-0.000305,-0.439680,0.744376,-0.037824
1786181297.529807,0.004210,0.999972,-0.003821,0.006490,-0.000312,-0.438082,0.743595,-0.038577
1786181297.535614,0.005807,0.999972,-0.003823,0.006493,-0.000318,-0.438353,0.743940,-0.039273
1786181297.539807,0.004194,0.999972,-0.003820,0.006493,-0.000313,-0.438024,0.743940,-0.038749
1786181297.545596,0.005789,0.999971,-0.003829,0.006503,-0.000301,-0.438974,0.745006,-0.037328
1786181297.549989,0.004393,0.999971,-0.003828,0.006510,-0.000296,-0.438898,0.745811,-0.036786
1786181297.555727,0.005738,0.999971,-0.003830,0.006510,-0.000293,-0.439152,0.745809,-0.036420
1786181297.559755,0.004027,0.999971,-0.003836,0.006503,-0.000306,-0.439845,0.745057,-0.037878
1786181297.565606,0.005852,0.999971,-0.003839,0.006500,-0.000315,-0.440124,0.744686,-0.038931
1786181297.569877,0.004271,0.999971,-0.003843,0.006502,-0.000324,-0.440591,0.744935,-0.039964
1786181297.575607,0.005730,0.999971,-0.003836,0.006505,-0.000318,-0.439791,0.745286,-0.039251
1786181297.579895,0.004288,0.999971,-0.003830,0.006507,-0.000311,-0.439190,0.745550,-0.038456
1786181297.585603,0.005708,0.999971,-0.003826,0.006510,-0.000295,-0.438728,0.745907,-0.036701
1786181297.589816,0.004213,0.999972,-0.003815,0.006504,-0.000293,-0.437373,0.745134,-0.036426
1786181297.595601,0.005785,0.999972,-0.003805,0.006488,-0.000296,-0.436226,0.743361,-0.036750
1786181297.599847,0.004246,0.999972,-0.003799,0.006481,-0.000294,-0.435637,0.742582,-0.036473
1786181297.605603,0.005756,0.999972,-0.003793,0.006484,-0.000287,-0.434834,0.742934,-0.035757
1786181297.610117,0.004514,0.999972,-0.003789,0.006487,-0.000280,-0.434476,0.743212,-0.034920
1786181297.615608,0.005491,0.999972,-0.003792,0.006490,-0.000262,-0.434699,0.743558,-0.032897
1786181297.619951,0.004343,0.999972,-0.003782,0.006494,-0.000260,-0.433566,0.744086,-0.032624
1786181297.625596,0.005646,0.999972,-0.003769,0.006491,-0.000257,-0.432094,0.743740,-0.032261
1786181297.629801,0.004205,0.999972,-0.003775,0.006489,-0.000261,-0.432804,0.743476,-0.032761
1786181297.635599,0.005798,0.999972,-0.003793,0.006486,-0.000270,-0.434849,0.743109,-0.033804
1786181297.640127,0.004528,0.999972,-0.003785,0.006488,-0.000266,-0.433941,0.743386,-0.033241
1786181297.645374,0.005247,0.999972,-0.003807,0.006497,-0.000274,-0.436432,0.744335,-0.034195
1786181297.649775,0.004401,0.999972,-0.003808,0.006499,-0.000259,-0.436610,0.744612,-0.032573
1786181297.655601,0.005826,0.999972,-0.003807,0.006502,-0.000256,-0.436513,0.744965,-0.032204
1786181297.660000,0.004399,0.999972,-0.003802,0.006502,-0.000256,-0.435907,0.744962,-0.032192
1786181297.665639,0.005639,0.999972,-0.003816,0.006505,-0.000277,-0.437570,0.745283,-0.034588
1786181297.669637,0.003998,0.999972,-0.003822,0.006505,-0.000275,-0.438235,0.745281,-0.034333
1786181297.675662,0.006026,0.999972,-0.003809,0.006505,-0.000271,-0.436664,0.745279,-0.033949
1786181297.679818,0.004156,0.999972,-0.003815,0.006505,-0.000274,-0.437362,0.745274,-0.034191
1786181297.685605,0.005787,0.999972,-0.003801,0.006502,-0.000261,-0.435839,0.744926,-0.032759
1786181297.690175,0.004570,0.999972,-0.003803,0.006504,-0.000268,-0.436057,0.745195,-0.033586
1786181297.695395,0.005221,0.999972,-0.003800,0.006504,-0.000271,-0.435659,0.745188,-0.033890
1786181297.699810,0.004414,0.999971,-0.003825,0.006506,-0.000287,-0.438578,0.745440,-0.035766
1786181297.705605,0.005795,0.999971,-0.003840,0.006506,-0.000287,-0.440254,0.745435,-0.035750
1786181297.709999,0.004394,0.999971,-0.003846,0.006511,-0.000292,-0.440996,0.745963,-0.036278
1786181297.715601,0.005602,0.999971,-0.003857,0.006514,-0.000291,-0.442275,0.746301,-0.036266
1786181297.719885,0.004285,0.999971,-0.003855,0.006514,-0.000284,-0.441936,0.746303,-0.035469
1786181297.725628,0.005743,0.999971,-0.003863,0.006520,-0.000281,-0.442892,0.747002,-0.035108
1786181297.730000,0.004372,0.999971,-0.003858,0.006520,-0.000276,-0.442282,0.747003,-0.034563
1786181297.735343,0.005343,0.999971,-0.003863,0.006517,-0.000279,-0.442854,0.746669,-0.034871
1786181297.739851,0.004508,0.999971,-0.003876,0.006517,-0.000284,-0.444440,0.746661,-0.035409
1786181297.745605,0.005754,0.999971,-0.003869,0.006517,-0.000274,-0.443633,0.746665,-0.034340
1786181297.749770,0.004165,0.999971,-0.003855,0.006512,-0.000270,-0.442035,0.746157,-0.033816
1786181297.755635,0.005865,0.999971,-0.003858,0.006509,-0.000267,-0.442295,0.745797,-0.033439
1786181297.759933,0.004298,0.999971,-0.003866,0.006514,-0.000267,-0.443277,0.746318,-0.033431
1786181297.765604,0.005671,0.999971,-0.003884,0.006523,-0.000266,-0.445264,0.747352,-0.033424
1786181297.769905,0.004301,0.999971,-0.003899,0.006525,-0.000271,-0.447040,0.747606,-0.033939
1786181297.775603,0.005698,0.999971,-0.003901,0.006522,-0.000271,-0.447297,0.747254,-0.033921
1786181297.779664,0.004061,0.999971,-0.003910,0.006526,-0.000283,-0.448244,0.747734,-0.035400
1786181297.785601,0.005938,0.999971,-0.003902,0.006526,-0.000283,-0.447425,0.747729,-0.035384
1786181297.789891,0.004290,0.999971,-0.003918,0.006531,-0.000285,-0.449193,0.748248,-0.035638
1786181297.795606,0.005715,0.999971,-0.003899,0.006531,-0.000273,-0.446992,0.748254,-0.034227
1786181297.799813,0.004207,0.999971,-0.003905,0.006538,-0.000273,-0.447696,0.749021,-0.034222
1786181297.805628,0.005815,0.999971,-0.003913,0.006531,-0.000273,-0.448668,0.748306,-0.034200
1786181297.809886,0.004258,0.999971,-0.003910,0.006524,-0.000273,-0.448341,0.747523,-0.034182
1786181297.815596,0.005710,0.999971,-0.003913,0.006521,-0.000279,-0.448608,0.747164,-0.034861
1786181297.819872,0.004276,0.999971,-0.003903,0.006519,-0.000274,-0.447489,0.746904,-0.034325
1786181297.825476,0.005604,0.999971,-0.003893,0.006522,-0.000274,-0.446374,0.747241,-0.034312
1786181297.829751,0.004275,0.999971,-0.003893,0.006524,-0.000267,-0.446296,0.747504,-0.033520
1786181297.835600,0.005849,0.999971,-0.003892,0.006527,-0.000267,-0.446204,0.747856,-0.033506
1786181297.839746,0.004147,0.999971,-0.003878,0.006521,-0.000265,-0.444616,0.747096,-0.033236
1786181297.845598,0.005852,0.999971,-0.003868,0.006514,-0.000277,-0.443471,0.746365,-0.034643
1786181297.849854,0.004256,0.999971,-0.003865,0.006512,-0.000277,-0.443143,0.746102,-0.034629
1786181297.855437,0.005583,0.999971,-0.003864,0.006518,-0.000283,-0.443064,0.746774,-0.035301
1786181297.859886,0.004449,0.999971,-0.003873,0.006525,-0.000276,-0.444069,0.747591,-0.034480
1786181297.865601,0.005715,0.999971,-0.003888,0.006537,-0.000269,-0.445714,0.748987,-0.033777
1786181297.869913,0.004312,0.999971,-0.003889,0.006542,-0.000274,-0.445915,0.749505,-0.034296
1786181297.875602,0.005690,0.999971,-0.003892,0.006536,-0.000286,-0.446191,0.748795,-0.035664
1786181297.879949,0.004347,0.999971,-0.003886,0.006524,-0.000297,-0.445608,0.747455,-0.036968
1786181297.885610,0.005661,0.999971,-0.003892,0.006524,-0.000309,-0.446228,0.747439,-0.038335
1786181297.889604,0.003994,0.999971,-0.003900,0.006528,-0.000313,-0.447146,0.747920,-0.038815
1786181297.895615,0.006011,0.999971,-0.003886,0.006531,-0.000291,-0.445550,0.748302,-0.036234
1786181297.900238,0.004623,0.999971,-0.003893,0.006536,-0.000288,-0.446319,0.748864,-0.035943
1786181297.905638,0.005400,0.999971,-0.003892,0.006533,-0.000300,-0.446251,0.748520,-0.037244
1786181297.909694,0.004056,0.999971,-0.003894,0.006527,-0.000312,-0.446454,0.747763,-0.038712
1786181297.915605,0.005911,0.999971,-0.003877,0.006514,-0.000306,-0.444547,0.746320,-0.037963
1786181297.919984,0.004379,0.999971,-0.003879,0.006512,-0.000308,-0.444748,0.746047,-0.038217
1786181297.925604,0.005620,0.999971,-0.003872,0.006515,-0.000290,-0.443946,0.746402,-0.036145
1786181297.929864,0.004260,0.999971,-0.003874,0.006519,-0.000276,-0.444118,0.746930,-0.034578
1786181297.935600,0.005736,0.999971,-0.003882,0.006528,-0.000276,-0.445078,0.747976,-0.034570
1786181297.939976,0.004375,0.999971,-0.003888,0.006531,-0.000288,-0.445827,0.748229,-0.035895
1786181297.945480,0.005504,0.999971,-0.003882,0.006522,-0.000299,-0.445085,0.747206,-0.037216
1786181297.949768,0.004289,0.999971,-0.003881,0.006517,-0.000302,-0.445021,0.746677,-0.037462
1786181297.955609,0.005841,0.999971,-0.003874,0.006520,-0.000295,-0.444206,0.747034,-0.036736
1786181297.959833,0.004224,0.999971,-0.003874,0.006525,-0.000288,-0.444129,0.747552,-0.035955
1786181297.965627,0.005794,0.999971,-0.003860,0.006525,-0.000276,-0.442604,0.747558,-0.034524
1786181297.970068,0.004441,0.999971,-0.003857,0.006525,-0.000281,-0.442270,0.747550,-0.035054
1786181297.975684,0.005616,0.999971,-0.003857,0.006525,-0.000284,-0.442186,0.747543,-0.035381
1786181297.979696,0.004012,0.999971,-0.003858,0.006520,-0.000294,-0.442383,0.747040,-0.036591
1786181297.985604,0.005908,0.999971,-0.003880,0.006514,-0.000297,-0.444818,0.746311,-0.036930
1786181297.989727,0.004123,0.999971,-0.003877,0.006516,-0.000295,-0.444498,0.746561,-0.036669
1786181297.995597,0.005871,0.999971,-0.003895,0.006525,-0.000298,-0.446560,0.747629,-0.037019
1786181297.999853,0.004255,0.999971,-0.003883,0.006523,-0.000291,-0.445183,0.747372,-0.036226
1786181298.005599,0.005747,0.999971,-0.003891,0.006529,-0.000300,-0.446158,0.748060,-0.037268
1786181298.010187,0.004588,0.999971,-0.003900,0.006529,-0.000309,-0.447220,0.748047,-0.038376
1786181298.015423,0.005236,0.999971,-0.003917,0.006526,-0.000318,-0.449067,0.747716,-0.039318
1786181298.019674,0.004251,0.999971,-0.003930,0.006524,-0.000315,-0.450553,0.747455,-0.039044
1786181298.025614,0.005940,0.999971,-0.003948,0.006533,-0.000328,-0.452654,0.748526,-0.040487
1786181298.029870,0.004256,0.999971,-0.003965,0.006540,-0.000330,-0.454668,0.749300,-0.040741
1786181298.035622,0.005751,0.999971,-0.003949,0.006537,-0.000320,-0.452808,0.748953,-0.039669
1786181298.039745,0.004124,0.999971,-0.003944,0.006539,-0.000305,-0.452216,0.749215,-0.037898
1786181298.045594,0.005849,0.999971,-0.003940,0.006542,-0.000299,-0.451757,0.749572,-0.037171
1786181298.049882,0.004287,0.999971,-0.003935,0.006538,-0.000296,-0.451162,0.749048,-0.036893
1786181298.055605,0.005723,0.999971,-0.003956,0.006538,-0.000305,-0.453530,0.749035,-0.037925
1786181298.059923,0.004318,0.999971,-0.003953,0.006535,-0.000305,-0.453198,0.748767,-0.037911
1786181298.065420,0.005497,0.999971,-0.003937,0.006532,-0.000308,-0.451438,0.748425,-0.038229
1786181298.069895,0.004475,0.999971,-0.003934,0.006528,-0.000298,-0.451080,0.747883,-0.037120
1786181298.075628,0.005733,0.999971,-0.003930,0.006531,-0.000286,-0.450621,0.748239,-0.035707
1786181298.079606,0.003978,0.999971,-0.003936,0.006537,-0.000294,-0.451299,0.748957,-0.036673
1786181298.085600,0.005994,0.999971,-0.003961,0.006540,-0.000300,-0.454140,0.749312,-0.037391
1786181298.089998,0.004398,0.999971,-0.003960,0.006535,-0.000298,-0.454067,0.748774,-0.037106
1786181298.095715,0.005716,0.999971,-0.003950,0.006532,-0.000295,-0.452925,0.748423,-0.036739
1786181298.099649,0.003935,0.999971,-0.003944,0.006534,-0.000299,-0.452149,0.748656,-0.037210
1786181298.105605,0.005955,0.999971,-0.003952,0.006538,-0.000296,-0.453140,0.749017,-0.036833
1786181298.110051,0.004446,0.999971,-0.003940,0.006538,-0.000291,-0.451706,0.749018,-0.036278
1786181298.115601,0.005550,0.999971,-0.003927,0.006538,-0.000282,-0.450250,0.749021,-0.035247
1786181298.119774,0.004173,0.999971,-0.003926,0.006535,-0.000277,-0.450177,0.748767,-0.034724
1786181298.125603,0.005829,0.999971,-0.003916,0.006523,-0.000280,-0.449022,0.747336,-0.035052
1786181298.129921,0.004318,0.999971,-0.003923,0.006518,-0.000294,-0.449764,0.746793,-0.036618
1786181298.135600,0.005679,0.999971,-0.003922,0.006518,-0.000294,-0.449675,0.746788,-0.036602
1786181298.139827,0.004227,0.999971,-0.003926,0.006523,-0.000289,-0.450117,0.747305,-0.036079
1786181298.145603,0.005777,0.999971,-0.003903,0.006516,-0.000268,-0.447525,0.746614,-0.033589
1786181298.149716,0.004112,0.999971,-0.003905,0.006523,-0.000265,-0.447708,0.747366,-0.033333
1786181298.155608,0.005892,0.999971,-0.003904,0.006520,-0.000272,-0.447624,0.746996,-0.034033
1786181298.159920,0.004312,0.999971,-0.003911,0.006513,-0.000283,-0.448362,0.746192,-0.035331
1786181298.165483,0.005563,0.999971,-0.003922,0.006507,-0.000289,-0.449641,0.745503,-0.035989
1786181298.169823,0.004340,0.999971,-0.003917,0.006507,-0.000293,-0.449049,0.745495,-0.036507
1786181298.175606,0.005782,0.999971,-0.003934,0.006516,-0.000293,-0.451075,0.746549,-0.036500
1786181298.179824,0.004218,0.999971,-0.003954,0.006527,-0.000297,-0.453332,0.747829,-0.037013
1786181298.185610,0.005786,0.999971,-0.003978,0.006539,-0.000303,-0.456075,0.749231,-0.037715
1786181298.189991,0.004381,0.999971,-0.003982,0.006537,-0.000310,-0.456551,0.748954,-0.038503
1786181298.195604,0.005613,0.999971,-0.003969,0.006522,-0.000304,-0.455083,0.747242,-0.037789
1786181298.199771,0.004167,0.999971,-0.003964,0.006520,-0.000310,-0.454518,0.746978,-0.038538
1786181298.205602,0.005831,0.999971,-0.003979,0.006529,-0.000304,-0.456196,0.748046,-0.037819
1786181298.209990,0.004389,0.999971,-0.003980,0.006532,-0.000292,-0.456377,0.748321,-0.036470
1786181298.215599,0.005608,0.999971,-0.003974,0.006534,-0.000280,-0.455585,0.748670,-0.035087
1786181298.220041,0.004442,0.999971,-0.003966,0.006534,-0.000271,-0.454687,0.748675,-0.033991
1786181298.225459,0.005418,0.999971,-0.003948,0.006529,-0.000274,-0.452622,0.748006,-0.034301
1786181298.229748,0.004290,0.999971,-0.003934,0.006515,-0.000283,-0.450996,0.746424,-0.035324
1786181298.235610,0.005862,0.999971,-0.003905,0.006505,-0.000289,-0.447693,0.745340,-0.036015
1786181298.239970,0.004361,0.999971,-0.003920,0.006515,-0.000291,-0.449491,0.746399,-0.036278
1786181298.245460,0.005489,0.999971,-0.003925,0.006523,-0.000288,-0.450069,0.747402,-0.035936
1786181298.249728,0.004268,0.999971,-0.003934,0.006530,-0.000279,-0.451030,0.748188,-0.034888
1786181298.255608,0.005880,0.999971,-0.003917,0.006530,-0.000272,-0.449133,0.748189,-0.034154
1786181298.259879,0.004272,0.999971,-0.003908,0.006523,-0.000277,-0.448030,0.747399,-0.034657
1786181298.265712,0.005832,0.999971,-0.003916,0.006517,-0.000289,-0.449024,0.746671,-0.036060
1786181298.269895,0.004183,0.999971,-0.003916,0.006517,-0.000278,-0.448941,0.746677,-0.034772
1786181298.275615,0.005720,0.999971,-0.003915,0.006526,-0.000272,-0.448841,0.747726,-0.034066
1786181298.279804,0.004189,0.999971,-0.003921,0.006526,-0.000269,-0.449538,0.747724,-0.033799
1786181298.285601,0.005797,0.999971,-0.003929,0.006529,-0.000266,-0.450504,0.748076,-0.033432
1786181298.289907,0.004306,0.999971,-0.003915,0.006527,-0.000271,-0.448865,0.747805,-0.033943
1786181298.295603,0.005696,0.999971,-0.003917,0.006527,-0.000274,-0.449127,0.747798,-0.034275
1786181298.299943,0.004340,0.999971,-0.003921,0.006522,-0.000280,-0.449598,0.747258,-0.035054
1786181298.305605,0.005662,0.999971,-0.003927,0.006525,-0.000274,-0.450191,0.747604,-0.034350
1786181298.309616,0.004010,0.999971,-0.003928,0.006527,-0.000272,-0.450369,0.747848,-0.034096
1786181298.315605,0.005990,0.999971,-0.003921,0.006527,-0.000262,-0.449529,0.747851,-0.032983
1786181298.319912,0.004307,0.999971,-0.003900,0.006520,-0.000258,-0.447088,0.747063,-0.032439
1786181298.325599,0.005687,0.999971,-0.003887,0.006517,-0.000264,-0.445618,0.746706,-0.033115
1786181298.329982,0.004383,0.999971,-0.003891,0.006517,-0.000266,-0.446087,0.746700,-0.033370
1786181298.335685,0.005703,0.999971,-0.003890,0.006514,-0.000272,-0.446006,0.746342,-0.034048
1786181298.339696,0.004011,0.999971,-0.003898,0.006514,-0.000272,-0.446921,0.746339,-0.034037
1786181298.345597,0.005901,0.999971,-0.003878,0.006514,-0.000275,-0.444671,0.746331,-0.034381
1786181298.349906,0.004309,0.999971,-0.003892,0.006519,-0.000284,-0.446195,0.746845,-0.035425
1786181298.355727,0.005821,0.999971,-0.003878,0.006515,-0.000262,-0.444649,0.746504,-0.032919
1786181298.359907,0.004180,0.999971,-0.003884,0.006520,-0.000262,-0.445348,0.747011,-0.032911
1786181298.365606,0.005699,0.999971,-0.003899,0.006529,-0.000259,-0.446992,0.748053,-0.032556
1786181298.369894,0.004288,0.999971,-0.003912,0.006531,-0.000258,-0.448495,0.748311,-0.032546
1786181298.375394,0.005500,0.999971,-0.003914,0.006531,-0.000258,-0.448744,0.748306,-0.032531
1786181298.379904,0.004510,0.999971,-0.003897,0.006529,-0.000258,-0.446745,0.748027,-0.032516
1786181298.385609,0.005705,0.999971,-0.003881,0.006523,-0.000237,-0.444882,0.747345,-0.030058
1786181298.389603,0.003994,0.999971,-0.003869,0.006519,-0.000222,-0.443577,0.746867,-0.028336
1786181298.395599,0.005996,0.999971,-0.003865,0.006522,-0.000206,-0.443092,0.747242,-0.026493
1786181298.399959,0.004360,0.999971,-0.003872,0.006524,-0.000210,-0.443829,0.747501,-0.027015
1786181298.405600,0.005641,0.999971,-0.003871,0.006518,-0.000204,-0.443730,0.746813,-0.026306
1786181298.409890,0.004291,0.999971,-0.003872,0.006516,-0.000218,-0.443944,0.746535,-0.027863
1786181298.415744,0.005854,0.999971,-0.003890,0.006519,-0.000227,-0.446009,0.746879,-0.028922
1786181298.419798,0.004054,0.999971,-0.003905,0.006523,-0.000229,-0.447680,0.747369,-0.029162
1786181298.425596,0.005799,0.999971,-0.003910,0.006526,-0.000213,-0.448273,0.747732,-0.027379
1786181298.430179,0.004582,0.999971,-0.003924,0.006538,-0.000213,-0.449879,0.749126,-0.027377
1786181298.435625,0.005446,0.999971,-0.003927,0.006541,-0.000228,-0.450147,0.749441,-0.029027
1786181298.439692,0.004067,0.999971,-0.003928,0.006543,-0.000238,-0.450347,0.749676,-0.030259
1786181298.445598,0.005905,0.999971,-0.003921,0.006530,-0.000241,-0.449537,0.748227,-0.030592
1786181298.449809,0.004211,0.999971,-0.003916,0.006521,-0.000243,-0.448959,0.747193,-0.030829
1786181298.455632,0.005823,0.999971,-0.003903,0.006518,-0.000240,-0.447441,0.746836,-0.030455
1786181298.459721,0.004089,0.999971,-0.003894,0.006516,-0.000238,-0.446375,0.746585,-0.030192
1786181298.465604,0.005883,0.999971,-0.003896,0.006525,-0.000238,-0.446640,0.747657,-0.030184
1786181298.469884,0.004280,0.999971,-0.003898,0.006532,-0.000238,-0.446834,0.748437,-0.030179
1786181298.475624,0.005740,0.999971,-0.003881,0.006520,-0.000232,-0.444982,0.747036,-0.029451
1786181298.479745,0.004121,0.999971,-0.003870,0.006511,-0.000227,-0.443652,0.746031,-0.028929
1786181298.485621,0.005876,0.999971,-0.003872,0.006511,-0.000240,-0.443937,0.746015,-0.030347
1786181298.489796,0.004175,0.999971,-0.003874,0.006511,-0.000248,-0.444139,0.746003,-0.031355
1786181298.495613,0.005817,0.999971,-0.003876,0.006520,-0.000245,-0.444397,0.747066,-0.030992
1786181298.500005,0.004391,0.999971,-0.003878,0.006527,-0.000243,-0.444592,0.747869,-0.030719
1786181298.505604,0.005600,0.999971,-0.003889,0.006527,-0.000246,-0.445875,0.747862,-0.031045
1786181298.510027,0.004422,0.999971,-0.003886,0.006520,-0.000255,-0.445549,0.747040,-0.032106
1786181298.515615,0.005588,0.999971,-0.003912,0.006520,-0.000266,-0.448548,0.747025,-0.033455
1786181298.519714,0.004099,0.999971,-0.003931,0.006520,-0.000275,-0.450748,0.747013,-0.034445
1786181298.525599,0.005885,0.999971,-0.003940,0.006529,-0.000269,-0.451723,0.748092,-0.033719
1786181298.529848,0.004249,0.999971,-0.003946,0.006536,-0.000264,-0.452427,0.748870,-0.033194
